First Name,Last Name,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,DOB
Matt,Brown,The Immortal,72,170,75,Orthodox,25,18,0,10/01/1981
Mike,Brown,,66,145,70,Orthodox,26,9,0,08/09/1975
Dominic,Brown,,71,190,,,16,23,0,04/06/1982
Todd,Brown,Bulldog,71,205,,Orthodox,16,4,0,13/12/1976
Terrell,Brown,,,185,,,3,1,0,13/04/1983
Chris,Brown,,,170,,,10,1,0,
Frederick,Brown,,72,235,,,3,2,0,
Randy,Brown,Rudeboy,75,170,78,Orthodox,14,4,0,08/07/1990
Damien,Brown,Beatdown,70,155,68,Orthodox,17,12,0,25/12/1984
TJ,Brown,Downtown,69,145,72,Switch,15,8,0,22/05/1990
Humberto,Brown Morrison,,70,145,,,4,6,0,03/11/1984
Travis,Browne,Hapa,78,255,79,Orthodox,18,7,1,17/07/1982
Junie,Browning,,69,155,,Orthodox,5,6,0,12/05/1984
Jules,Bruchez,,72,205,,Southpaw,1,2,0,16/08/1977
Justin,Bruckmann,Loaf,69,170,,Orthodox,7,3,0,
Cody,Brundage,,72,185,72,Orthodox,5,2,0,16/05/1994
Steve,Bruno,Hollywood,70,170,,Orthodox,15,6,0,03/11/1981
Fernando,Bruno,Acougueiro,66,145,,,15,4,0,24/02/1982
Derek,Brunson,,73,185,77,Southpaw,23,7,0,04/01/1984
Josh,Bryant,The Beast,70,185,,Orthodox,15,4,0,23/04/1980
Dennis,Bryant,The Beard,72,205,,Orthodox,5,2,0,18/10/1985
Lukasz,Brzeski,The Bull,76,236,78,Orthodox,9,1,1,17/05/1992
Justin,Buchholz,,72,155,73,Orthodox,15,10,0,22/08/1983
Zak,Bucia,,70,170,,,17,8,0,
Courtney,Buck,,70,135,,Orthodox,12,11,0,19/03/1982
Joaquin,Buckley,New Mansa,70,185,76,Southpaw,13,4,0,27/04/1994
Martin,Buday,Badys,76,265,77,Orthodox,9,1,0,11/11/1991
Julia,Budd,,67,145,67,,10,2,0,04/07/1983
Mike,Budnik,,69,145,68,Orthodox,13,4,0,08/08/1974
Francisco,Bueno,,69,225,,Orthodox,5,2,0,
Mayra,Bueno Silva,Sheetara,66,125,66,Orthodox,7,2,1,22/08/1991
Paul,Buentello,The Headhunter,74,245,77,Orthodox,35,17,0,16/01/1974
Modestas,Bukauskas,The Baltic Gladiator,75,205,78,Switch,11,5,0,10/02/1994
Lee Kwan,Bum,,74,286,,Orthodox,0,1,0,
Josh,Bumgarner,,73,170,,,6,4,0,
Shawn,Bunch,Bunch the Great,65,135,,,7,3,0,19/03/1983
Wuliji,Buren,Beast Master,69,135,69,Orthodox,9,6,0,01/03/1989
Shane,Burgos,Hurricane,71,145,75,Orthodox,13,3,0,19/03/1991
Joshua,Burkman,The People's Warrior,70,170,72,Orthodox,28,16,0,10/04/1980
Justin,Burlinson,,73,170,,,6,0,0,19/05/1997
Mads,Burnell,,68,145,69,Orthodox,9,3,0,06/03/1994
Mikey,Burnett,The Eastside Assassin,66,170,,Orthodox,5,2,0,12/04/1974
Kevin,Burns,The Fire,70,170,74,Orthodox,12,7,0,03/03/1980
Gilbert,Burns,Durinho,70,170,71,Orthodox,20,4,0,20/07/1986
Josh,Burns,The Hammer,73,244,,,8,10,0,15/05/1978
Herbert,Burns,The Blaze,69,145,73,Orthodox,11,3,0,02/02/1988
Derrick,Burnsed,,,155,,,1,0,3,
Nah-Shon,Burrell,The Rock n Rolla,71,170,,Orthodox,15,7,0,05/02/1990
Martin,Buschkamp,,69,145,,Orthodox,9,0,0,06/01/1991
George,Bush,,73,205,,,5,2,0,
Bubba,Bush,The Fightin' Texas Aggie,72,185,,Orthodox,8,3,0,24/07/1985
Dakota,Bush,,70,155,73,Orthodox,8,3,0,09/06/1994
Murilo,Bustamante,,74,183,,Orthodox,15,8,1,30/07/1966
Nick,Bustamante,,69,170,,,5,3,0,
Eduardo,Bustillos,,68,135,,,5,3,0,02/06/1987
Jason,Butcher,,75,185,,,10,2,0,23/10/1984
Todd,Butler,,73,200,,Southpaw,1,4,0,
Goldman,Butler,,,,,,1,4,0,
Ian,Butler,,68,155,,,3,3,0,
Raphael,Butler,The Silencer,75,261,,,9,2,1,04/01/1984
JP,Buys,Young Savage,65,135,67,Orthodox,9,4,0,30/04/1996
Cheyanne,Buys,,63,115,63,Switch,6,2,0,25/06/1995
Dennis,Buzukja,The Great,69,145,71,Switch,4,2,0,01/10/1997
Charles,Byrd,Kid Dynamite,70,185,73,Orthodox,10,7,0,11/10/1983
Steve,Byrnes,The Sergeant,72,170,,Orthodox,6,1,0,
Michael,Byrnes,,71,155,,,5,3,0,17/07/1990
Yan,Cabral,,71,155,73,Orthodox,13,3,0,13/05/1983
Alvin,Cacdac,,66,125,,Orthodox,18,13,0,
Alex,Caceres,Bruce Leeroy,70,145,73,Southpaw,19,12,0,20/06/1988
Vince,Cachero,The Anomaly,66,145,68,Orthodox,7,4,0,07/11/1989
Priscila,Cachoeira,Zombie Girl,67,135,65,Orthodox,10,3,0,19/08/1988
Travis,Calanoc,The Dark Knight,68,145,,Orthodox,5,1,0,
Ricky,Calatayud,,69,125,,,16,2,0,10/10/1982
Joanne,Calderwood,JoJo,66,125,65,Orthodox,15,6,0,23/12/1985
Darrion,Caldwell,The Wolf,70,135,,,10,1,0,19/12/1987
Taylor,Callens,,70,155,,,6,0,0,21/05/1991
Cynthia,Calvillo,,64,125,64,Orthodox,9,3,1,13/07/1987
Joe,Camacho,,69,155,,Orthodox,13,19,3,10/03/1972
Frank,Camacho,The Crank,70,170,73,Orthodox,22,9,0,18/05/1989
Fabricio,Camoes,Morango,70,155,71,Orthodox,14,9,1,23/12/1978
Chris,Camozzi,,74,185,75,Orthodox,24,13,0,20/11/1986
Brian,Camozzi,Mantis,74,170,78,Orthodox,7,5,0,24/06/1991
Ricky,Camp,2 Slick,67,135,,,11,4,0,
Mike,Campbell,The Beast,69,155,,Southpaw,13,4,0,
Thomas,Campbell,,,,,,3,3,0,
Shane,Campbell,Shaolin,72,155,71,Orthodox,14,6,0,21/01/1987
John,Campetella,,69,235,,Orthodox,0,1,0,
Wagner,Campos,Galeto,66,145,,Southpaw,12,10,0,31/07/1981
Derek,Campos,The Stallion,69,155,,,19,6,0,01/04/1988
Will,Campuzano,,69,125,70,Orthodox,14,6,0,27/05/1986
Aleksa,Camur,,73,205,74,Orthodox,6,2,0,25/09/1995
Chico,Camus,The King,66,125,66,Orthodox,17,7,0,26/01/1985
Asbel,Cancio,,70,225,,,0,1,0,
Carlos,Candelario,The Cannon,68,125,68,Southpaw,8,1,0,04/06/1991
Ronaldo,Candido,Pacman,66,125,,Southpaw,6,0,0,24/04/1989
Luiz,Cane,Banha,74,185,77,Southpaw,17,7,0,24/04/1981
Guido,Cannetti,Ninja,66,135,68,Southpaw,8,7,0,19/12/1979
Jared,Cannonier,The Killa Gorilla,71,185,77,Switch,14,5,0,16/03/1984
Jose,Canseco,,76,240,,Orthodox,0,1,0,02/07/1964
Cody,Canterbury,,68,155,,,1,10,0,
Bo,Cantrell,Redrum,74,235,,Orthodox,10,10,0,08/02/1969
Steve,Cantwell,The Robot,74,185,75,Orthodox,7,6,0,08/12/1986
Paul,Capaldo,,67,135,,,6,0,0,27/12/1996
Phil,Caracappa,The Hitman,68,135,70,Orthodox,6,1,0,05/06/1992
Frank,Caracci,,,,,,2,3,0,
Gina,Carano,Conviction,68,145,,Orthodox,7,1,0,16/04/1982
Dos,Caras Jr.,,76,225,,Orthodox,9,5,0,25/05/1977
Bryan,Caraway,Kid Lightning,68,135,68,Orthodox,21,9,0,04/08/1984
Remo,Cardarelli,,,135,,,7,5,0,
Phil,Cardella,,71,155,,,8,5,0,09/07/1976
Edgar,Cardenas,Kitty Katt,,145,,,4,1,0,
Chris,Cariaso,Kamikaze,63,125,64,Southpaw,17,8,0,27/05/1981
Ronald,Carillo,,,125,,,4,2,0,
Rafael,Carino,,80,245,,Orthodox,2,1,1,
Don,Carlo-Clauss,,,170,,,10,7,0,
Antonio,Carlos Junior,Cara de Sapato,74,185,79,Orthodox,11,5,0,16/03/1990
Spike,Carlyle,Alpha Ginger,68,145,71,Switch,9,3,0,06/05/1993
Francis,Carmont,Limitless,75,205,78,Orthodox,25,12,0,11/10/1981
Liz,Carmouche,Girlrilla,66,125,66,Orthodox,13,7,0,19/02/1984
Roan,Carneiro,Jucao,71,170,76,Orthodox,21,11,0,02/06/1978
Ariane,Carnelossi,Sorriso,62,115,61,Orthodox,14,2,0,17/11/1992
Luana,Carolina,Dread,66,125,69,Orthodox,8,2,0,11/06/1993
Tim,Caron,The Bear,73,185,,Orthodox,7,1,0,24/07/1987
Gabriel,Carrasco,,66,135,,,7,0,0,
Cody,Carrillo,,70,155,,,11,16,0,
Cain,Carrizosa,The Insane,68,155,,Orthodox,10,3,0,22/07/1986
Roger,Carroll,The Leprechaun,70,170,,,16,14,0,
Jonny,Carson,,70,155,,,11,7,0,
Scott,Carson,,74,215,,,4,2,0,
Shonie,Carter,Mr. International,70,170,,Southpaw,51,31,7,03/05/1972
Bruno,Carvalho,,68,154,,,10,5,0,07/06/1982
Antonio,Carvalho,Pato,69,145,70,Orthodox,15,6,0,30/05/1979
Rafael,Carvalho,,75,185,,,14,1,0,27/07/1986
Shane,Carwin,The Engineer,74,265,80,Orthodox,12,2,0,04/01/1975
Johnny,Case,Hollywood,70,155,72,Orthodox,22,6,0,28/06/1989
Kevin,Casey,King,71,185,77,Southpaw,9,5,2,15/06/1981
Cortney,Casey,Cast Iron,67,125,67,Orthodox,9,9,0,05/05/1987
Brandon,Cash,Money,77,255,,Orthodox,10,4,0,
Bendy,Casimir,,65,145,,Southpaw,20,14,2,10/06/1980
Dwayne,Cason,,70,212,,Orthodox,1,1,0,
Joe,Cason,,75,205,,,9,1,0,19/01/1988
John,Castaneda,Sexy Mexi,66,135,71,Switch,18,5,0,18/12/1991
Eric,Castile,,68,145,,,3,2,0,
Gil,Castillo,,69,170,,Southpaw,8,5,0,21/10/1965
Danny,Castillo,Last Call,69,155,71,Orthodox,17,10,0,25/08/1979
Raul,Castillo,,71,185,,Orthodox,7,1,0,
Jenna,Castillo,,62,125,,,1,0,0,05/05/1982
Tim,Catalfo,Obake,71,235,,Orthodox,4,2,0,
Nick,Catone,The Jersey Devil,72,185,72,Southpaw,10,4,0,01/09/1981
Luke,Caudillo,Lil' Hulk,67,155,,Orthodox,17,17,0,30/11/1980
Gesias,Cavalcante,JZ,68,155,71,Orthodox,21,10,1,06/07/1983
Rafael,Cavalcante,Feijao,73,205,74,Orthodox,12,7,0,14/04/1980
Magnus,Cedenblad,Jycken,77,185,79,Orthodox,14,5,0,10/04/1982
Yosdenis,Cedeno,Pink Panther,68,155,69,Orthodox,10,6,1,12/02/1985
Henry,Cejudo,The Messenger,64,135,64,Orthodox,16,2,0,09/02/1987
Adam,Cella,El Naturel,74,170,,,6,8,0,26/06/1985
Donald,Cerrone,Cowboy,73,170,73,Orthodox,36,16,0,29/03/1983
Jared,Chaffee,,70,155,,,5,2,0,15/12/1984
Luan,Chagas,Tarzan,72,170,75,Orthodox,15,3,1,17/06/1993
Ansar,Chalangov,,69,170,,Orthodox,14,5,0,30/10/1979
Alex,Chambers,Astro Girl,63,115,63,Southpaw,5,5,0,25/10/1978
Michael,Chandler,Iron,68,155,71,Orthodox,22,6,0,24/04/1986
Donnie,Chappell,,71,178,,Southpaw,0,1,0,
Joe,Charles,The Ghetto Man,73,260,,Southpaw,6,13,0,
Dan,Charles,The Man,74,228,,,10,6,1,24/09/1985
Ernest,Chavez,EJ,68,145,70,Orthodox,10,2,0,27/06/1983
Emilio,Chavez,,69,145,,,12,9,0,
Danny,Chavez,The Colombian Warrior,68,145,67,Orthodox,11,4,1,14/03/1987
Gabriel,Checco,Zangief,73,185,,Switch,10,2,0,03/04/1986
Albert,Cheng,,71,170,,Orthodox,7,4,0,07/02/1985
Fabio,Cherant,Water Buffalo,73,205,74,Southpaw,7,3,0,25/11/1994
Ion,Cherdivara,,,205,,,1,1,0,
Mark,Cherico,The Pride of Bloomfield,67,145,69,Orthodox,11,1,0,12/05/1986
Macy,Chiasson,,71,135,72,Orthodox,8,1,0,27/07/1991
Michael,Chiesa,Maverick,73,170,75,Southpaw,18,5,0,07/12/1987
Giga,Chikadze,Ninja,72,145,74,Orthodox,14,2,0,25/08/1988
Khamzat,Chimaev,Borz,74,170,75,Orthodox,9,0,0,01/05/1994
Sako,Chivitchian,,71,155,,,8,1,0,11/03/1984
Mu Bae,Choi,,74,230,,Orthodox,12,6,0,27/06/1970
Hong Man,Choi,Techno Goliath,86,330,,Orthodox,4,5,0,30/10/1980
Dooho,Choi,The Korean Superboy,70,145,70,Orthodox,14,4,0,10/04/1991
SeungWoo,Choi,Sting,72,145,74,Orthodox,10,4,0,03/11/1992
John,Cholish,,71,155,74,Orthodox,8,3,0,17/12/1983
Ryo,Chonan,Piranah,69,170,70,Orthodox,22,13,0,08/10/1976
Katlyn,Chookagian,Blonde Fighter,69,125,68,Orthodox,16,4,0,28/12/1988
Will,Chope,The Kill,76,145,,Switch,34,13,0,08/09/1990
Joachim,Christensen,,75,205,76,Orthodox,14,6,0,07/11/1978
Dan,Christison,The Sandman,80,265,,Orthodox,20,7,0,26/04/1972
Anthony,Christodoulou,,69,155,,Orthodox,12,7,0,30/07/1987
Murad,Chunkaiev,,71,185,,Orthodox,8,4,0,
Cameron,Church,,71,155,72,Orthodox,4,1,0,27/09/1990
Steven,Ciaccio,Stryker,72,170,,,4,4,0,
Mike,Ciesnolevicz,,72,235,,Orthodox,19,4,0,28/10/1979
Hannah,Cifers,Shockwave,61,115,62,Orthodox,10,7,0,26/06/1992
Branko,Cikatic,,73,215,,Orthodox,0,2,0,03/10/1954
Nikolajus,Cilkinas,,,,,Orthodox,2,6,0,
Misha,Cirkunov,,75,205,77,Orthodox,15,7,0,27/02/1987
Johnny,Cisneros,The Tattooed Terror,71,170,,,9,6,0,05/02/1980
Laverne,Clark,,71,170,,Orthodox,27,21,1,02/12/1973
Logan,Clark,,74,185,,Orthodox,18,6,0,16/02/1985
Mychal,Clark,,75,224,,Orthodox,10,14,0,
Dominic,Clark,,70,155,,,10,7,0,01/08/1985
Heather,Clark,Hurricane,66,115,64,Orthodox,7,6,0,19/09/1980
Devin,Clark,Brown Bear,72,205,75,Orthodox,12,6,0,12/04/1990
Jessica-Rose,Clark,,65,135,64,Orthodox,11,6,0,28/11/1987
John,Clarke,,,170,,,1,1,0,15/08/1977
Mitch,Clarke,Danger Zone,70,155,73,Orthodox,11,5,0,24/11/1985
Rich,Clementi,No Love,69,155,72,Southpaw,45,23,1,31/03/1976
Chris,Clements,The Menace,70,170,70,Orthodox,12,6,0,09/02/1976
RJ,Clifford,,,160,,,4,3,0,
Josh,Clopton,The Gentleman,66,145,,Orthodox,6,2,1,11/07/1981
Brian,Cobb,,71,155,,Orthodox,20,9,0,
Darryl,Cobb,,69,185,,,6,8,0,04/08/1980
Dave,Cochran,,66,155,,,26,29,1,10/05/1973
Dakota,Cochrane,,68,155,,,29,12,0,01/05/1986
Marloes,Coenen,,69,145,67,,23,8,0,31/03/1981
Marc,Cofer,,,185,,,7,5,0,03/03/1972
John,Cofer,The Potter,69,155,,Southpaw,8,4,0,29/04/1984
Chris,Coggins,,,,,,7,10,0,
Felipe,Colares,Cabocao,68,135,69,Orthodox,10,3,0,31/03/1994
Wayne,Cole,,73,205,,Orthodox,16,25,0,
Devin,Cole,,76,240,,Orthodox,20,10,1,01/10/1976
Coltin,Cole,,,185,,,4,5,0,24/04/1989
Ivan,Cole,JP,69,135,,,2,3,0,30/11/1990
Mark,Coleman,The Hammer,73,205,75,Orthodox,16,10,0,20/12/1964
Cortez,Coleman,Hollywood,73,185,,,13,8,0,28/01/1982
Clay,Collard,Cassius,71,145,73,Orthodox,14,7,0,10/03/1993
Jamie,Colleen,,63,115,65,Orthodox,4,1,0,02/11/1985
Jake,Collier,The Prototype,75,230,78,Orthodox,12,6,0,25/10/1988
Christian,Colombo,,77,265,,Orthodox,8,3,1,01/07/1980
Wes,Combs,The Soldier,74,205,,Orthodox,20,6,0,18/06/1973
Carlos,Condit,The Natural Born Killer,74,170,75,Orthodox,32,14,0,26/04/1984
Chris,Condo,,72,335,,Orthodox,0,1,0,
Montserrat,Conejo,,60,115,61,Southpaw,10,2,0,03/02/1993
Tristan,Connelly,Boondock,70,170,68,Orthodox,14,7,0,12/12/1985
Marcos,Conrado Jr.,,74,220,,Orthodox,5,1,0,14/03/1982
Jeremiah,Constant,,73,240,,Orthodox,11,8,0,19/07/1974
Jonathan,Contrestano,JT,,155,,,6,0,0,
Bob,Cook,Crazy,69,170,,Orthodox,5,0,0,
Mike,Cook,,73,205,,Orthodox,13,13,0,
Chad,Cook,,74,205,,,10,12,0,07/11/1979
TJ,Cook,,,205,,,13,5,0,08/09/1982
Dewey,Cooper,The Black Cobra,,205,,,2,1,0,
Brett,Cooper,,72,170,,Orthodox,23,12,0,02/07/1987
Bill,Cooper,,,155,,,2,1,0,05/05/1984
Bobby,Cooper,Super Duper,73,155,,,12,7,0,
Amanda,Cooper,ABC,63,115,64,Switch,3,5,0,22/10/1991
Kit,Cope,Havoc,72,170,,Orthodox,6,7,0,17/03/1977
Chris,Cope,C-Murder,72,170,72,Orthodox,8,4,0,05/03/1983
Josh,Copeland,Cuddly Bear,73,265,,Orthodox,12,4,0,20/10/1982
Michael,Cora,Kookie Monster,73,170,77,Southpaw,4,1,0,24/08/1989
Akira,Corassani,,68,145,68,Orthodox,12,6,0,27/08/1982
Muhsin,Corbbrey,,70,155,,Orthodox,17,9,0,18/05/1978
Daniel,Cormier,DC,71,235,72,Orthodox,22,3,0,20/03/1979
Clint,Coronel,,,155,,,2,5,0,
Henry,Corrales,,69,145,,,13,3,0,
Bethe,Correia,Pitbull,65,135,64,Orthodox,11,6,1,22/06/1983
Wesley,Correira,Cabbage,75,260,,Orthodox,20,16,0,11/11/1978
Tracy,Cortez,,65,135,65,Orthodox,9,1,0,10/12/1993
Reyes,Cortez,JR,67,135,68,Orthodox,5,2,0,31/07/1992
Chad,Corvin,The Brave Warrior,77,255,,,5,0,0,
Louis,Cosce,,69,170,71,Orthodox,7,1,0,27/08/1995
Orion,Cosce,Galaxy,71,170,71,Switch,7,1,0,15/07/1994
Miguel,Cosio,,76,205,,,1,13,0,
Jadson,Costa,,67,155,,Orthodox,22,8,0,
Guilherme,Costa,The Prodigy,,155,,,7,1,0,
Paulo,Costa,The Eraser,73,205,72,Orthodox,13,2,0,21/04/1991
Randy,Costa,The Zohan,69,135,73,Switch,6,2,0,06/07/1994
Oscar,Cota,Elevation,72,230,72,Orthodox,11,3,0,15/10/1984
Patrick,Cote,The Predator,71,170,75,Orthodox,23,11,0,29/02/1980
JC,Cottrell,,69,155,,Orthodox,17,5,0,04/11/1989
JR,Coughran,Bam Bam,66,145,,Orthodox,4,1,0,17/05/1994
Rashad,Coulter,Daywalker,71,205,76,Orthodox,9,4,0,27/11/1981
Dave,Courchaine,,68,170,,,20,7,0,
Randy,Couture,The Natural,73,205,75,Orthodox,19,11,0,22/06/1963
Kim,Couture,Sugar Free,68,135,,Orthodox,3,8,0,18/12/1975
Ryan,Couture,,70,155,73,Orthodox,11,5,0,27/08/1982
Nikk,Covert,The Brick,68,185,,,3,4,0,04/08/1969
Colby,Covington,Chaos,71,170,72,Orthodox,16,2,0,22/02/1988
Jeff,Cox,The Grinder,70,155,,Orthodox,10,7,0,02/08/1968
Nathan,Coy,Soulforce,70,170,69,Southpaw,15,7,0,24/07/1978
Andrew,Craig,Highlight,73,170,76,Orthodox,9,4,0,15/01/1986
Paul,Craig,Bearjew,75,205,76,Orthodox,15,4,1,27/11/1987
Dan,Cramer,,74,170,,Orthodox,11,4,0,31/10/1985
Alberto,Crane,,65,155,,Orthodox,15,5,0,14/07/1976
Tim,Credeur,,75,185,75,Orthodox,12,4,0,09/07/1977
Paul,Creighton,,66,155,,Southpaw,3,1,0,04/06/1970
Alexander,Crispim,,,145,,,8,6,0,
Alex,Crispin,,,155,,,0,1,0,
Kevin,Croom,Crash,71,155,73,Orthodox,21,13,0,15/07/1987
Ken,Cross,The Boss,72,155,72,Southpaw,11,3,0,04/10/1994
Jeff,Crotty,,,155,,,1,1,0,
Allen,Crowder,Pretty Boy,75,245,76,Orthodox,10,4,0,08/11/1989
Daron,Cruickshank,Detroit Superstar,68,155,72,Switch,18,10,0,11/06/1985
Richard,Crunkilton,Cleat,67,155,,Orthodox,19,4,0,25/11/1979
Jimmy,Crute,,74,205,74,Orthodox,12,2,0,04/03/1996
Marcio,Cruz,Pe de Pano,76,232,,Orthodox,8,3,0,24/04/1978
Dominick,Cruz,The Dominator,68,135,68,Orthodox,23,3,0,09/03/1985
Aalon,Cruz,,72,145,78,Switch,8,4,0,20/09/1989
Jay,Cucciniello,,67,155,,Orthodox,8,1,0,23/07/1986
Josh,Culibao,Kuya,70,145,73,Orthodox,9,1,1,24/05/1994
Chris,Culley,,,145,,,20,15,0,25/03/1986
Abel,Cullum,The Silent Assassin,67,139,,Orthodox,20,6,0,21/04/1987
Zak,Cummings,,72,185,75,Southpaw,24,7,0,02/08/1984
Everett,Cummings,,,205,,,12,0,0,
Patrick,Cummins,Durkin,74,205,76,Orthodox,10,7,0,16/11/1980
Luke,Cummo,,72,170,74,Orthodox,6,6,0,27/04/1980
Hugo,Cunha,Silverback,76,250,,,6,0,0,04/02/1993
Alton,Cunningham,The Bo-Man,74,205,77,Orthodox,4,2,0,24/06/1993
Santo,Curatolo,,63,125,62,Southpaw,6,2,0,18/01/1995
Larry,Cureton,,74,240,,Orthodox,0,2,0,
Jeff,Curran,Big Frog,66,135,69,Orthodox,36,18,1,02/09/1977
Kailin,Curran,,64,115,65,Orthodox,4,5,0,11/04/1991
Pat,Curran,Paddy Mike,69,145,,,22,7,0,31/08/1987
Chris,Curtis,Action-Man,70,185,75,Orthodox,26,8,0,15/07/1987
Ion,Cutelaba,The Hulk,73,205,75,Southpaw,16,6,1,14/12/1993
Gleidson,Cutis,Poney,69,155,,Orthodox,7,4,0,07/02/1989
Sarah,D'alelio,The Monster,67,145,,,11,7,0,13/12/1980
Marcos,da Matta,Parrumpinha,64,145,,,11,3,0,18/03/1973
Henrique,da Silva,Frankenstein,75,205,76,Orthodox,14,5,0,01/09/1989
Alex,Da Silva,Leko,68,155,73,Orthodox,21,3,0,04/02/1996
Daniel,Da Silva,Miojo,66,125,70,Switch,11,2,0,05/06/1996
Henrique,Da Silva Lopes,Montanha,75,240,,,5,2,0,08/03/1985
Nicolas,Dalby,Danish Dynamite,71,170,74,Orthodox,19,4,1,16/11/1984
Paul,Daley,Semtex,69,170,76,Orthodox,39,15,2,21/02/1983
Dave,Dalgliesh,,74,205,,Orthodox,30,19,2,05/04/1978
Richard,Dalton,,73,205,,Orthodox,4,3,1,
Aisling,Daly,Ais the Bash,62,115,64,Orthodox,16,6,0,24/12/1987
Marko,Damiani,,72,170,,,0,2,0,
Leonardo,Damiani,Puppy,70,170,69,Orthodox,10,3,1,30/08/1990
Rodrigo,Damm,,67,155,71,Orthodox,13,9,0,03/02/1980
Carina,Damm,Beauty But the Beast,64,135,,,2,13,0,
Danaa,Batgerel,Storm,67,135,70,Orthodox,10,2,0,04/07/1989
Cindy,Dandois,Battlecat,67,135,,Orthodox,8,3,0,26/10/1984
Jarjis,Danho,Man Mountain,75,265,74,Orthodox,7,1,1,15/10/1983
Raymond,Daniels,,74,185,,Southpaw,0,1,0,
Marques,Daniels,,,155,,,5,5,0,
Alexandre,Dantas,Cafe,74,238,,Orthodox,0,3,0,01/03/1979
Eduardo,Dantas,Dudu,70,135,,,20,4,0,03/02/1989
Mac,Danzig,,68,155,70,Orthodox,21,12,1,02/01/1980
Karen,Darabedyan,,67,155,68,Orthodox,13,6,0,18/12/1986
Beneil,Dariush,,70,155,72,Southpaw,21,4,1,06/05/1989
Sean,Daugherty,,72,175,,,0,2,0,04/12/1975
Kyle,Daukaus,,75,185,76,Southpaw,10,2,0,27/02/1993
Chris,Daukaus,,75,250,76,Orthodox,12,3,0,25/09/1989
Brian,Davidson,,66,145,,,13,4,0,
Rick,Davis,The Flying Squirrel,69,155,,Orthodox,3,1,1,
Marcus,Davis,The Irish Hand Grenade,70,170,70,Southpaw,22,11,0,24/08/1973
LC,Davis,,68,135,69,Southpaw,23,8,0,28/10/1980
Phil,Davis,Mr. Wonderful,74,205,79,Orthodox,17,4,0,25/09/1984
Lemont,Davis,,68,170,,Orthodox,2,6,0,
Mike,Davis,,,,,,2,0,0,
Justin,Davis,Dangerous,71,205,,,13,16,0,01/04/1983
Alexis,Davis,,66,135,68,Orthodox,20,11,0,04/10/1984
Danny,Davis,,74,170,,,13,11,1,28/07/1982
Brandon,Davis,Killer B,70,135,72,Orthodox,10,9,0,08/05/1990
Mike,Davis,Beast Boy,72,145,72,Orthodox,9,2,0,07/10/1992
Hakeem,Dawodu,Mean,68,145,73,Orthodox,12,2,1,02/07/1991
Grant,Dawson,KGD,70,155,72,Switch,17,1,1,20/02/1994
Jason,Day,Dooms,72,185,72,Orthodox,19,12,0,19/05/1981
Martin,Day,The Spartan,70,145,73,Orthodox,8,6,0,10/11/1988
Angel,De Anda,The Dream,69,225,,Orthodox,18,6,0,28/05/1985
Yorgan,De Castro,The Mad Titan,72,250,74,Orthodox,6,3,0,19/12/1986
Geraldo,de Freitas,Spartan,67,135,72,Orthodox,12,6,0,30/09/1991
Philip,De Fries,,77,250,79,Orthodox,12,6,0,21/04/1986
Chris,de la Rocha,,75,250,80,Orthodox,5,3,0,15/05/1979
Montana,De La Rosa,,67,125,68,Orthodox,12,6,1,14/02/1995
Mark,De La Rosa,Bumblebee,66,135,65,Orthodox,11,5,0,31/08/1994
Mike,de la Torre,El Cucuy,71,145,71,Orthodox,14,7,0,22/09/1986
Rodrigo,de Lima,Monstro,67,155,,Orthodox,8,3,1,12/03/1991
Edilberto,de Oliveira,Crocota,72,170,,Orthodox,29,15,2,22/11/1982
Johil,de Oliveira,,66,170,,Orthodox,17,15,1,
Jorge,de Oliveira,Blade,68,155,,Orthodox,9,2,0,22/01/1980
Isabela,de Padua,Belinha,63,125,64,Orthodox,5,2,0,04/09/1991
Gloria,de Paula,Glorinha,65,115,67,Orthodox,5,4,0,10/06/1995
Germaine,de Randamie,The Iron Lady,69,135,71,Orthodox,10,4,0,24/04/1984
Crezio,de Souza,,,170,,Orthodox,1,2,0,
Tom,DeBlass,,72,185,,Orthodox,9,2,0,14/05/1982
Issac,DeJesus,,,145,,,12,7,1,
Rafael,Del Real,,71,225,,,6,20,0,
Shane,del Rosario,,76,250,,Southpaw,11,2,0,23/09/1983
Humberto,DeLeon,,,135,,,7,7,0,12/11/1989
Rolando,Delgado,Roli,75,155,77,Orthodox,11,6,1,22/11/1981
Israel,Delgado,,70,155,,,0,2,0,
Ante,Delija,Walking Trouble,76,245,,Orthodox,17,3,0,07/08/1990
Jack,Della,,71,170,,,9,2,0,
Jack,Della Maddalena,,71,170,73,Switch,10,2,0,10/09/1996
Roland,Delorme,,69,135,71,Orthodox,9,5,0,18/12/1983
Jon,Delos Reyes,The Heat,66,125,67,Orthodox,8,5,0,19/08/1987
Jason,DeLucia,,71,190,,Southpaw,33,21,1,24/07/1969
Justin,DeMoney,,,170,,,15,7,1,01/07/1985
Vanessa,Demopoulos,Lil Monster,62,125,59,Orthodox,6,4,0,22/09/1988
Chris,Dempsey,,70,185,72,Orthodox,11,5,0,08/09/1987
Nick,Denis,The Ninja of Love,67,135,,Orthodox,11,3,0,11/10/1983
Thomas,Denny,The Wildman,70,170,,Orthodox,27,21,1,19/04/1971
Robert,Densley,The Wrecker,69,155,,,9,10,0,
