First Name,Last Name,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,DOB
Calen,Born,,172.72,77.11,182.88,Switch,7,1,0,1988-05-24
Caio,Borralho,The Natural,177.8,92.99,190.5,Southpaw,10,1,0,1993-01-16
Viacheslav,Borshchev,Slava Claus,180.34,70.31,175.26,Orthodox,5,1,0,1992-01-08
Tanner,Boser,The Bulldozer,187.96,115.67,190.5,Orthodox,20,8,1,1991-08-02
Steve,Bosse,The Boss,180.34,92.99,182.88,Orthodox,12,2,0,1981-07-29
Marcus,Bossett,The Grasshopper,185.42000000000002,97.52,,Orthodox,1,3,0,
Chris,Bostick,,,,,,6,3,0,
Poliana,Botelho,,172.72,52.16,170.18,Orthodox,8,4,0,1988-12-15
Francois,Botha,White Buffalo,187.96,117.93,,Orthodox,0,1,0,1968-09-28
Gregory,Bouchelaghem,,187.96,83.01,,Switch,5,4,0,
Roy,Boughton,Black Dynamite,182.88,92.99,,,14,8,0,
Rich,Bouphanouvong,,170.18,77.11,,,1,4,0,
Mike,Bourke,The Rhino,182.88,124.74,,Orthodox,10,16,1,
Jess,Bouscal,,,70.31,,,3,2,0,
Tai,Bowden,,180.34,104.33,,,1,1,0,
Melton,Bowen,The Punisher,182.88,102.06,,Orthodox,0,1,0,1969-07-16
Kyron,Bowen,Bullseye,190.5,83.91,185.42000000000002,Orthodox,9,5,0,1993-12-22
Brian,Bowles,,170.18,61.23,177.8,Orthodox,10,3,0,1980-06-22
Roger,Bowling,Relentless,175.26,70.31,172.72,Orthodox,12,6,0,1982-12-05
Blake,Bowman,,187.96,77.11,,,2,6,0,
Ashe,Bowman,The Archer,175.26,70.31,,,9,11,0,1976-11-17
Colley,Bradford,,170.18,65.77,,,0,1,0,
Kyle,Bradley,,175.26,70.31,180.34,Orthodox,19,12,0,1982-08-19
Paul,Bradley,The Gentleman,175.26,77.11,,Orthodox,23,8,0,1983-06-13
Sean,Brady,,177.8,77.11,182.88,Orthodox,14,0,0,1992-11-23
Ebenezer Fontes,Braga,Pitbull,182.88,90.26,,Orthodox,13,7,2,1969-04-14
Ramiz,Brahimaj,,177.8,77.11,182.88,Orthodox,9,3,0,1992-11-17
Joe,Brammer,The South Side Strangler,172.72,70.31,,Orthodox,7,3,1,1983-08-23
David,Branch,,185.42000000000002,83.91,198.12,Orthodox,22,6,0,1981-09-26
Diego,Brandao,DB,170.18,65.77,162.56,Orthodox,22,11,0,1987-05-27
Michael,Bravo,,,70.31,,,7,4,0,
Martin,Bravo,El Toro,172.72,65.77,180.34,Southpaw,11,3,0,1993-09-21
Mike,Breeden,Money,177.8,70.31,177.8,Orthodox,10,4,0,1989-04-21
Tom,Breese,,190.5,83.91,185.42000000000002,Southpaw,12,3,0,1991-09-26
Chris,Brennan,The Westside Strangler,172.72,77.11,,Orthodox,21,13,1,1971-10-12
Charlie,Brenneman,The Spaniard,177.8,70.31,177.8,Orthodox,19,8,0,1981-02-09
Robert,Breslin,The Bullet,180.34,70.31,,,3,9,0,
Mack,Brewer,,,92.99,,,0,1,0,
Marcos,Brigagao,Ironside,190.5,92.99,193.04,Southpaw,11,1,0,1996-04-01
Jason,Brilz,Hitman,180.34,92.99,180.34,Orthodox,22,6,1,1975-07-07
Marcus,Brimage,The Bama Beast,162.56,61.23,180.34,Southpaw,7,7,0,1985-04-06
Aaron,Brink,,190.5,92.99,,Orthodox,26,26,0,1974-11-12
Henry,Briones,Bure,172.72,61.23,175.26,Orthodox,16,8,1,1980-10-22
Marcelo,Brito,Jungle Boy,185.42000000000002,77.11,,Orthodox,13,8,0,1977-11-27
Joanderson,Brito,Tubarao,172.72,65.77,182.88,Orthodox,12,2,1,1995-02-11
Antwain,Britt,The Juggernaut,185.42000000000002,92.99,195.58,,11,6,0,1978-05-09
Drew,Brokenshire,,,,,,16,6,0,
Mike,Bronzoulis,The Greek,182.88,70.31,,,18,9,1,1979-01-05
Jonathan,Brookins,,182.88,65.77,187.96,Southpaw,16,10,0,1985-08-13
Will,Brooks,Ill,177.8,70.31,182.88,Orthodox,18,4,0,1986-10-08
Jarred,Brooks,The Monkey God,160.02,56.7,157.48,Switch,13,2,0,1993-05-02
Rob,Broughton,The Bear,187.96,120.2,187.96,Orthodox,16,7,1,1983-03-03
Lee,Brousseau,Manimal,185.42000000000002,92.99,,,5,3,0,1974-10-04
Matt,Brown,The Immortal,182.88,77.11,190.5,Orthodox,25,18,0,1981-01-10
Mike,Brown,,167.64000000000001,65.77,177.8,Orthodox,26,9,0,1975-09-08
Dominic,Brown,,180.34,86.18,,,16,23,0,1982-06-04
Todd,Brown,Bulldog,180.34,92.99,,Orthodox,16,4,0,1976-12-13
Terrell,Brown,,,83.91,,,3,1,0,1983-04-13
Chris,Brown,,,77.11,,,10,1,0,
Frederick,Brown,,182.88,106.59,,,3,2,0,
Randy,Brown,Rudeboy,190.5,77.11,198.12,Orthodox,14,4,0,1990-07-08
Damien,Brown,Beatdown,177.8,70.31,172.72,Orthodox,17,12,0,1984-12-25
TJ,Brown,Downtown,175.26,65.77,182.88,Switch,15,8,0,1990-05-22
Humberto,Brown Morrison,,177.8,65.77,,,4,6,0,1984-11-03
Travis,Browne,Hapa,198.12,115.67,200.66,Orthodox,18,7,1,1982-07-17
Junie,Browning,,175.26,70.31,,Orthodox,5,6,0,1984-05-12
Jules,Bruchez,,182.88,92.99,,Southpaw,1,2,0,1977-08-16
Justin,Bruckmann,Loaf,175.26,77.11,,Orthodox,7,3,0,
Cody,Brundage,,182.88,83.91,182.88,Orthodox,5,2,0,1994-05-16
Steve,Bruno,Hollywood,177.8,77.11,,Orthodox,15,6,0,1981-11-03
Fernando,Bruno,Acougueiro,167.64000000000001,65.77,,,15,4,0,1982-02-24
Derek,Brunson,,185.42000000000002,83.91,195.58,Southpaw,23,7,0,1984-01-04
Josh,Bryant,The Beast,177.8,83.91,,Orthodox,15,4,0,1980-04-23
Dennis,Bryant,The Beard,182.88,92.99,,Orthodox,5,2,0,1985-10-18
Lukasz,Brzeski,The Bull,193.04,107.05,198.12,Orthodox,9,1,1,1992-05-17
Justin,Buchholz,,182.88,70.31,185.42000000000002,Orthodox,15,10,0,1983-08-22
Zak,Bucia,,177.8,77.11,,,17,8,0,
Courtney,Buck,,177.8,61.23,,Orthodox,12,11,0,1982-03-19
Joaquin,Buckley,New Mansa,177.8,83.91,193.04,Southpaw,13,4,0,1994-04-27
Martin,Buday,Badys,193.04,120.2,195.58,Orthodox,9,1,0,1991-11-11
Julia,Budd,,170.18,65.77,170.18,,10,2,0,1983-07-04
Mike,Budnik,,175.26,65.77,172.72,Orthodox,13,4,0,1974-08-08
Francisco,Bueno,,175.26,102.06,,Orthodox,5,2,0,
Mayra,Bueno Silva,Sheetara,167.64000000000001,56.7,167.64000000000001,Orthodox,7,2,1,1991-08-22
Paul,Buentello,The Headhunter,187.96,111.13,195.58,Orthodox,35,17,0,1974-01-16
Modestas,Bukauskas,The Baltic Gladiator,190.5,92.99,198.12,Switch,11,5,0,1994-02-10
Lee Kwan,Bum,,187.96,129.73,,Orthodox,0,1,0,
Josh,Bumgarner,,185.42000000000002,77.11,,,6,4,0,
Shawn,Bunch,Bunch the Great,165.1,61.23,,,7,3,0,1983-03-19
Wuliji,Buren,Beast Master,175.26,61.23,175.26,Orthodox,9,6,0,1989-03-01
Shane,Burgos,Hurricane,180.34,65.77,190.5,Orthodox,13,3,0,1991-03-19
Joshua,Burkman,The People's Warrior,177.8,77.11,182.88,Orthodox,28,16,0,1980-04-10
Justin,Burlinson,,185.42000000000002,77.11,,,6,0,0,1997-05-19
Mads,Burnell,,172.72,65.77,175.26,Orthodox,9,3,0,1994-03-06
Mikey,Burnett,The Eastside Assassin,167.64000000000001,77.11,,Orthodox,5,2,0,1974-04-12
Kevin,Burns,The Fire,177.8,77.11,187.96,Orthodox,12,7,0,1980-03-03
Gilbert,Burns,Durinho,177.8,77.11,180.34,Orthodox,20,4,0,1986-07-20
Josh,Burns,The Hammer,185.42000000000002,110.68,,,8,10,0,1978-05-15
Herbert,Burns,The Blaze,175.26,65.77,185.42000000000002,Orthodox,11,3,0,1988-02-02
Derrick,Burnsed,,,70.31,,,1,0,3,
Nah-Shon,Burrell,The Rock n Rolla,180.34,77.11,,Orthodox,15,7,0,1990-02-05
Martin,Buschkamp,,175.26,65.77,,Orthodox,9,0,0,1991-01-06
George,Bush,,185.42000000000002,92.99,,,5,2,0,
Bubba,Bush,The Fightin' Texas Aggie,182.88,83.91,,Orthodox,8,3,0,1985-07-24
Dakota,Bush,,177.8,70.31,185.42000000000002,Orthodox,8,3,0,1994-06-09
Murilo,Bustamante,,187.96,83.01,,Orthodox,15,8,1,1966-07-30
Nick,Bustamante,,175.26,77.11,,,5,3,0,
Eduardo,Bustillos,,172.72,61.23,,,5,3,0,1987-06-02
Jason,Butcher,,190.5,83.91,,,10,2,0,1984-10-23
Todd,Butler,,185.42000000000002,90.72,,Southpaw,1,4,0,
Goldman,Butler,,,,,,1,4,0,
Ian,Butler,,172.72,70.31,,,3,3,0,
Raphael,Butler,The Silencer,190.5,118.39,,,9,2,1,1984-01-04
JP,Buys,Young Savage,165.1,61.23,170.18,Orthodox,9,4,0,1996-04-30
Cheyanne,Buys,,160.02,52.16,160.02,Switch,6,2,0,1995-06-25
Dennis,Buzukja,The Great,175.26,65.77,180.34,Switch,4,2,0,1997-10-01
Charles,Byrd,Kid Dynamite,177.8,83.91,185.42000000000002,Orthodox,10,7,0,1983-10-11
Steve,Byrnes,The Sergeant,182.88,77.11,,Orthodox,6,1,0,
Michael,Byrnes,,180.34,70.31,,,5,3,0,1990-07-17
Yan,Cabral,,180.34,70.31,185.42000000000002,Orthodox,13,3,0,1983-05-13
Alvin,Cacdac,,167.64000000000001,56.7,,Orthodox,18,13,0,
Alex,Caceres,Bruce Leeroy,177.8,65.77,185.42000000000002,Southpaw,19,12,0,1988-06-20
Vince,Cachero,The Anomaly,167.64000000000001,65.77,172.72,Orthodox,7,4,0,1989-11-07
Priscila,Cachoeira,Zombie Girl,170.18,61.23,165.1,Orthodox,10,3,0,1988-08-19
Travis,Calanoc,The Dark Knight,172.72,65.77,,Orthodox,5,1,0,
Ricky,Calatayud,,175.26,56.7,,,16,2,0,1982-10-10
Joanne,Calderwood,JoJo,167.64000000000001,56.7,165.1,Orthodox,15,6,0,1985-12-23
Darrion,Caldwell,The Wolf,177.8,61.23,,,10,1,0,1987-12-19
Taylor,Callens,,177.8,70.31,,,6,0,0,1991-05-21
Cynthia,Calvillo,,162.56,56.7,162.56,Orthodox,9,3,1,1987-07-13
Joe,Camacho,,175.26,70.31,,Orthodox,13,19,3,1972-03-10
Frank,Camacho,The Crank,177.8,77.11,185.42000000000002,Orthodox,22,9,0,1989-05-18
Fabricio,Camoes,Morango,177.8,70.31,180.34,Orthodox,14,9,1,1978-12-23
Chris,Camozzi,,187.96,83.91,190.5,Orthodox,24,13,0,1986-11-20
Brian,Camozzi,Mantis,187.96,77.11,198.12,Orthodox,7,5,0,1991-06-24
Ricky,Camp,2 Slick,170.18,61.23,,,11,4,0,
Mike,Campbell,The Beast,175.26,70.31,,Southpaw,13,4,0,
Thomas,Campbell,,,,,,3,3,0,
Shane,Campbell,Shaolin,182.88,70.31,180.34,Orthodox,14,6,0,1987-01-21
John,Campetella,,175.26,106.59,,Orthodox,0,1,0,
Wagner,Campos,Galeto,167.64000000000001,65.77,,Southpaw,12,10,0,1981-07-31
Derek,Campos,The Stallion,175.26,70.31,,,19,6,0,1988-04-01
Will,Campuzano,,175.26,56.7,177.8,Orthodox,14,6,0,1986-05-27
Aleksa,Camur,,185.42000000000002,92.99,187.96,Orthodox,6,2,0,1995-09-25
Chico,Camus,The King,167.64000000000001,56.7,167.64000000000001,Orthodox,17,7,0,1985-01-26
Asbel,Cancio,,177.8,102.06,,,0,1,0,
Carlos,Candelario,The Cannon,172.72,56.7,172.72,Southpaw,8,1,0,1991-06-04
Ronaldo,Candido,Pacman,167.64000000000001,56.7,,Southpaw,6,0,0,1989-04-24
Luiz,Cane,Banha,187.96,83.91,195.58,Southpaw,17,7,0,1981-04-24
Guido,Cannetti,Ninja,167.64000000000001,61.23,172.72,Southpaw,8,7,0,1979-12-19
Jared,Cannonier,The Killa Gorilla,180.34,83.91,195.58,Switch,14,5,0,1984-03-16
Jose,Canseco,,193.04,108.86,,Orthodox,0,1,0,1964-07-02
Cody,Canterbury,,172.72,70.31,,,1,10,0,
Bo,Cantrell,Redrum,187.96,106.59,,Orthodox,10,10,0,1969-02-08
Steve,Cantwell,The Robot,187.96,83.91,190.5,Orthodox,7,6,0,1986-12-08
Paul,Capaldo,,170.18,61.23,,,6,0,0,1996-12-27
Phil,Caracappa,The Hitman,172.72,61.23,177.8,Orthodox,6,1,0,1992-06-05
Frank,Caracci,,,,,,2,3,0,
Gina,Carano,Conviction,172.72,65.77,,Orthodox,7,1,0,1982-04-16
Dos,Caras Jr.,,193.04,102.06,,Orthodox,9,5,0,1977-05-25
Bryan,Caraway,Kid Lightning,172.72,61.23,172.72,Orthodox,21,9,0,1984-08-04
Remo,Cardarelli,,,61.23,,,7,5,0,
Phil,Cardella,,180.34,70.31,,,8,5,0,1976-07-09
Edgar,Cardenas,Kitty Katt,,65.77,,,4,1,0,
Chris,Cariaso,Kamikaze,160.02,56.7,162.56,Southpaw,17,8,0,1981-05-27
Ronald,Carillo,,,56.7,,,4,2,0,
Rafael,Carino,,203.2,111.13,,Orthodox,2,1,1,
Don,Carlo-Clauss,,,77.11,,,10,7,0,
Antonio,Carlos Junior,Cara de Sapato,187.96,83.91,200.66,Orthodox,11,5,0,1990-03-16
Spike,Carlyle,Alpha Ginger,172.72,65.77,180.34,Switch,9,3,0,1993-05-06
Francis,Carmont,Limitless,190.5,92.99,198.12,Orthodox,25,12,0,1981-10-11
Liz,Carmouche,Girlrilla,167.64000000000001,56.7,167.64000000000001,Orthodox,13,7,0,1984-02-19
Roan,Carneiro,Jucao,180.34,77.11,193.04,Orthodox,21,11,0,1978-06-02
Ariane,Carnelossi,Sorriso,157.48,52.16,154.94,Orthodox,14,2,0,1992-11-17
Luana,Carolina,Dread,167.64000000000001,56.7,175.26,Orthodox,8,2,0,1993-06-11
Tim,Caron,The Bear,185.42000000000002,83.91,,Orthodox,7,1,0,1987-07-24
Gabriel,Carrasco,,167.64000000000001,61.23,,,7,0,0,
Cody,Carrillo,,177.8,70.31,,,11,16,0,
Cain,Carrizosa,The Insane,172.72,70.31,,Orthodox,10,3,0,1986-07-22
Roger,Carroll,The Leprechaun,177.8,77.11,,,16,14,0,
Jonny,Carson,,177.8,70.31,,,11,7,0,
Scott,Carson,,187.96,97.52,,,4,2,0,
Shonie,Carter,Mr. International,177.8,77.11,,Southpaw,51,31,7,1972-05-03
Bruno,Carvalho,,172.72,69.85,,,10,5,0,1982-06-07
Antonio,Carvalho,Pato,175.26,65.77,177.8,Orthodox,15,6,0,1979-05-30
Rafael,Carvalho,,190.5,83.91,,,14,1,0,1986-07-27
Shane,Carwin,The Engineer,187.96,120.2,203.2,Orthodox,12,2,0,1975-01-04
Johnny,Case,Hollywood,177.8,70.31,182.88,Orthodox,22,6,0,1989-06-28
Kevin,Casey,King,180.34,83.91,195.58,Southpaw,9,5,2,1981-06-15
Cortney,Casey,Cast Iron,170.18,56.7,170.18,Orthodox,9,9,0,1987-05-05
Brandon,Cash,Money,195.58,115.67,,Orthodox,10,4,0,
Bendy,Casimir,,165.1,65.77,,Southpaw,20,14,2,1980-06-10
Dwayne,Cason,,177.8,96.16,,Orthodox,1,1,0,
Joe,Cason,,190.5,92.99,,,9,1,0,1988-01-19
John,Castaneda,Sexy Mexi,167.64000000000001,61.23,180.34,Switch,18,5,0,1991-12-18
Eric,Castile,,172.72,65.77,,,3,2,0,
Gil,Castillo,,175.26,77.11,,Southpaw,8,5,0,1965-10-21
Danny,Castillo,Last Call,175.26,70.31,180.34,Orthodox,17,10,0,1979-08-25
Raul,Castillo,,180.34,83.91,,Orthodox,7,1,0,
Jenna,Castillo,,157.48,56.7,,,1,0,0,1982-05-05
Tim,Catalfo,Obake,180.34,106.59,,Orthodox,4,2,0,
Nick,Catone,The Jersey Devil,182.88,83.91,182.88,Southpaw,10,4,0,1981-09-01
Luke,Caudillo,Lil' Hulk,170.18,70.31,,Orthodox,17,17,0,1980-11-30
Gesias,Cavalcante,JZ,172.72,70.31,180.34,Orthodox,21,10,1,1983-07-06
Rafael,Cavalcante,Feijao,185.42000000000002,92.99,187.96,Orthodox,12,7,0,1980-04-14
Magnus,Cedenblad,Jycken,195.58,83.91,200.66,Orthodox,14,5,0,1982-04-10
Yosdenis,Cedeno,Pink Panther,172.72,70.31,175.26,Orthodox,10,6,1,1985-02-12
Henry,Cejudo,The Messenger,162.56,61.23,162.56,Orthodox,16,2,0,1987-02-09
Adam,Cella,El Naturel,187.96,77.11,,,6,8,0,1985-06-26
Donald,Cerrone,Cowboy,185.42000000000002,77.11,185.42000000000002,Orthodox,36,16,0,1983-03-29
Jared,Chaffee,,177.8,70.31,,,5,2,0,1984-12-15
Luan,Chagas,Tarzan,182.88,77.11,190.5,Orthodox,15,3,1,1993-06-17
Ansar,Chalangov,,175.26,77.11,,Orthodox,14,5,0,1979-10-30
Alex,Chambers,Astro Girl,160.02,52.16,160.02,Southpaw,5,5,0,1978-10-25
Michael,Chandler,Iron,172.72,70.31,180.34,Orthodox,22,6,0,1986-04-24
Donnie,Chappell,,180.34,80.74,,Southpaw,0,1,0,
Joe,Charles,The Ghetto Man,185.42000000000002,117.93,,Southpaw,6,13,0,
Dan,Charles,The Man,187.96,103.42,,,10,6,1,1985-09-24
Ernest,Chavez,EJ,172.72,65.77,177.8,Orthodox,10,2,0,1983-06-27
Emilio,Chavez,,175.26,65.77,,,12,9,0,
Danny,Chavez,The Colombian Warrior,172.72,65.77,170.18,Orthodox,11,4,1,1987-03-14
Gabriel,Checco,Zangief,185.42000000000002,83.91,,Switch,10,2,0,1986-04-03
Albert,Cheng,,180.34,77.11,,Orthodox,7,4,0,1985-02-07
Fabio,Cherant,Water Buffalo,185.42000000000002,92.99,187.96,Southpaw,7,3,0,1994-11-25
Ion,Cherdivara,,,92.99,,,1,1,0,
Mark,Cherico,The Pride of Bloomfield,170.18,65.77,175.26,Orthodox,11,1,0,1986-05-12
Macy,Chiasson,,180.34,61.23,182.88,Orthodox,8,1,0,1991-07-27
Michael,Chiesa,Maverick,185.42000000000002,77.11,190.5,Southpaw,18,5,0,1987-12-07
Giga,Chikadze,Ninja,182.88,65.77,187.96,Orthodox,14,2,0,1988-08-25
Khamzat,Chimaev,Borz,187.96,77.11,190.5,Orthodox,9,0,0,1994-05-01
Sako,Chivitchian,,180.34,70.31,,,8,1,0,1984-03-11
Mu Bae,Choi,,187.96,104.33,,Orthodox,12,6,0,1970-06-27
Hong Man,Choi,Techno Goliath,218.44,149.69,,Orthodox,4,5,0,1980-10-30
Dooho,Choi,The Korean Superboy,177.8,65.77,177.8,Orthodox,14,4,0,1991-04-10
SeungWoo,Choi,Sting,182.88,65.77,187.96,Orthodox,10,4,0,1992-11-03
John,Cholish,,180.34,70.31,187.96,Orthodox,8,3,0,1983-12-17
Ryo,Chonan,Piranah,175.26,77.11,177.8,Orthodox,22,13,0,1976-10-08
Katlyn,Chookagian,Blonde Fighter,175.26,56.7,172.72,Orthodox,16,4,0,1988-12-28
Will,Chope,The Kill,193.04,65.77,,Switch,34,13,0,1990-09-08
Joachim,Christensen,,190.5,92.99,193.04,Orthodox,14,6,0,1978-11-07
Dan,Christison,The Sandman,203.2,120.2,,Orthodox,20,7,0,1972-04-26
Anthony,Christodoulou,,175.26,70.31,,Orthodox,12,7,0,1987-07-30
Murad,Chunkaiev,,180.34,83.91,,Orthodox,8,4,0,
Cameron,Church,,180.34,70.31,182.88,Orthodox,4,1,0,1990-09-27
Steven,Ciaccio,Stryker,182.88,77.11,,,4,4,0,
Mike,Ciesnolevicz,,182.88,106.59,,Orthodox,19,4,0,1979-10-28
Hannah,Cifers,Shockwave,154.94,52.16,157.48,Orthodox,10,7,0,1992-06-26
Branko,Cikatic,,185.42000000000002,97.52,,Orthodox,0,2,0,1954-10-03
Nikolajus,Cilkinas,,,,,Orthodox,2,6,0,
Misha,Cirkunov,,190.5,92.99,195.58,Orthodox,15,7,0,1987-02-27
Johnny,Cisneros,The Tattooed Terror,180.34,77.11,,,9,6,0,1980-02-05
Laverne,Clark,,180.34,77.11,,Orthodox,27,21,1,1973-12-02
Logan,Clark,,187.96,83.91,,Orthodox,18,6,0,1985-02-16
Mychal,Clark,,190.5,101.6,,Orthodox,10,14,0,
Dominic,Clark,,177.8,70.31,,,10,7,0,1985-08-01
Heather,Clark,Hurricane,167.64000000000001,52.16,162.56,Orthodox,7,6,0,1980-09-19
Devin,Clark,Brown Bear,182.88,92.99,190.5,Orthodox,12,6,0,1990-04-12
Jessica-Rose,Clark,,165.1,61.23,162.56,Orthodox,11,6,0,1987-11-28
John,Clarke,,,77.11,,,1,1,0,1977-08-15
Mitch,Clarke,Danger Zone,177.8,70.31,185.42000000000002,Orthodox,11,5,0,1985-11-24
Rich,Clementi,No Love,175.26,70.31,182.88,Southpaw,45,23,1,1976-03-31
Chris,Clements,The Menace,177.8,77.11,177.8,Orthodox,12,6,0,1976-02-09
RJ,Clifford,,,72.57,,,4,3,0,
Josh,Clopton,The Gentleman,167.64000000000001,65.77,,Orthodox,6,2,1,1981-07-11
Brian,Cobb,,180.34,70.31,,Orthodox,20,9,0,
Darryl,Cobb,,175.26,83.91,,,6,8,0,1980-08-04
Dave,Cochran,,167.64000000000001,70.31,,,26,29,1,1973-05-10
Dakota,Cochrane,,172.72,70.31,,,29,12,0,1986-05-01
Marloes,Coenen,,175.26,65.77,170.18,,23,8,0,1981-03-31
Marc,Cofer,,,83.91,,,7,5,0,1972-03-03
John,Cofer,The Potter,175.26,70.31,,Southpaw,8,4,0,1984-04-29
Chris,Coggins,,,,,,7,10,0,
Felipe,Colares,Cabocao,172.72,61.23,175.26,Orthodox,10,3,0,1994-03-31
Wayne,Cole,,185.42000000000002,92.99,,Orthodox,16,25,0,
Devin,Cole,,193.04,108.86,,Orthodox,20,10,1,1976-10-01
Coltin,Cole,,,83.91,,,4,5,0,1989-04-24
Ivan,Cole,JP,175.26,61.23,,,2,3,0,1990-11-30
Mark,Coleman,The Hammer,185.42000000000002,92.99,190.5,Orthodox,16,10,0,1964-12-20
Cortez,Coleman,Hollywood,185.42000000000002,83.91,,,13,8,0,1982-01-28
Clay,Collard,Cassius,180.34,65.77,185.42000000000002,Orthodox,14,7,0,1993-03-10
Jamie,Colleen,,160.02,52.16,165.1,Orthodox,4,1,0,1985-11-02
Jake,Collier,The Prototype,190.5,104.33,198.12,Orthodox,12,6,0,1988-10-25
Christian,Colombo,,195.58,120.2,,Orthodox,8,3,1,1980-07-01
Wes,Combs,The Soldier,187.96,92.99,,Orthodox,20,6,0,1973-06-18
Carlos,Condit,The Natural Born Killer,187.96,77.11,190.5,Orthodox,32,14,0,1984-04-26
Chris,Condo,,182.88,151.95,,Orthodox,0,1,0,
Montserrat,Conejo,,152.4,52.16,154.94,Southpaw,10,2,0,1993-02-03
Tristan,Connelly,Boondock,177.8,77.11,172.72,Orthodox,14,7,0,1985-12-12
Marcos,Conrado Jr.,,187.96,99.79,,Orthodox,5,1,0,1982-03-14
Jeremiah,Constant,,185.42000000000002,108.86,,Orthodox,11,8,0,1974-07-19
Jonathan,Contrestano,JT,,70.31,,,6,0,0,
Bob,Cook,Crazy,175.26,77.11,,Orthodox,5,0,0,
Mike,Cook,,185.42000000000002,92.99,,Orthodox,13,13,0,
Chad,Cook,,187.96,92.99,,,10,12,0,1979-11-07
TJ,Cook,,,92.99,,,13,5,0,1982-09-08
Dewey,Cooper,The Black Cobra,,92.99,,,2,1,0,
Brett,Cooper,,182.88,77.11,,Orthodox,23,12,0,1987-07-02
Bill,Cooper,,,70.31,,,2,1,0,1984-05-05
Bobby,Cooper,Super Duper,185.42000000000002,70.31,,,12,7,0,
Amanda,Cooper,ABC,160.02,52.16,162.56,Switch,3,5,0,1991-10-22
Kit,Cope,Havoc,182.88,77.11,,Orthodox,6,7,0,1977-03-17
Chris,Cope,C-Murder,182.88,77.11,182.88,Orthodox,8,4,0,1983-03-05
Josh,Copeland,Cuddly Bear,185.42000000000002,120.2,,Orthodox,12,4,0,1982-10-20
Michael,Cora,Kookie Monster,185.42000000000002,77.11,195.58,Southpaw,4,1,0,1989-08-24
Akira,Corassani,,172.72,65.77,172.72,Orthodox,12,6,0,1982-08-27
Muhsin,Corbbrey,,177.8,70.31,,Orthodox,17,9,0,1978-05-18
Daniel,Cormier,DC,180.34,106.59,182.88,Orthodox,22,3,0,1979-03-20
Clint,Coronel,,,70.31,,,2,5,0,
Henry,Corrales,,175.26,65.77,,,13,3,0,
Bethe,Correia,Pitbull,165.1,61.23,162.56,Orthodox,11,6,1,1983-06-22
Wesley,Correira,Cabbage,190.5,117.93,,Orthodox,20,16,0,1978-11-11
Tracy,Cortez,,165.1,61.23,165.1,Orthodox,9,1,0,1993-12-10
Reyes,Cortez,JR,170.18,61.23,172.72,Orthodox,5,2,0,1992-07-31
Chad,Corvin,The Brave Warrior,195.58,115.67,,,5,0,0,
Louis,Cosce,,175.26,77.11,180.34,Orthodox,7,1,0,1995-08-27
Orion,Cosce,Galaxy,180.34,77.11,180.34,Switch,7,1,0,1994-07-15
Miguel,Cosio,,193.04,92.99,,,1,13,0,
Jadson,Costa,,170.18,70.31,,Orthodox,22,8,0,
Guilherme,Costa,The Prodigy,,70.31,,,7,1,0,
Paulo,Costa,The Eraser,185.42000000000002,92.99,182.88,Orthodox,13,2,0,1991-04-21
Randy,Costa,The Zohan,175.26,61.23,185.42000000000002,Switch,6,2,0,1994-07-06
Oscar,Cota,Elevation,182.88,104.33,182.88,Orthodox,11,3,0,1984-10-15
Patrick,Cote,The Predator,180.34,77.11,190.5,Orthodox,23,11,0,1980-02-29
JC,Cottrell,,175.26,70.31,,Orthodox,17,5,0,1989-11-04
JR,Coughran,Bam Bam,167.64000000000001,65.77,,Orthodox,4,1,0,1994-05-17
Rashad,Coulter,Daywalker,180.34,92.99,193.04,Orthodox,9,4,0,1981-11-27
Dave,Courchaine,,172.72,77.11,,,20,7,0,
Randy,Couture,The Natural,185.42000000000002,92.99,190.5,Orthodox,19,11,0,1963-06-22
Kim,Couture,Sugar Free,172.72,61.23,,Orthodox,3,8,0,1975-12-18
Ryan,Couture,,177.8,70.31,185.42000000000002,Orthodox,11,5,0,1982-08-27
Nikk,Covert,The Brick,172.72,83.91,,,3,4,0,1969-08-04
Colby,Covington,Chaos,180.34,77.11,182.88,Orthodox,16,2,0,1988-02-22
Jeff,Cox,The Grinder,177.8,70.31,,Orthodox,10,7,0,1968-08-02
Nathan,Coy,Soulforce,177.8,77.11,175.26,Southpaw,15,7,0,1978-07-24
Andrew,Craig,Highlight,185.42000000000002,77.11,193.04,Orthodox,9,4,0,1986-01-15
Paul,Craig,Bearjew,190.5,92.99,193.04,Orthodox,15,4,1,1987-11-27
Dan,Cramer,,187.96,77.11,,Orthodox,11,4,0,1985-10-31
Alberto,Crane,,165.1,70.31,,Orthodox,15,5,0,1976-07-14
Tim,Credeur,,190.5,83.91,190.5,Orthodox,12,4,0,1977-07-09
Paul,Creighton,,167.64000000000001,70.31,,Southpaw,3,1,0,1970-06-04
Alexander,Crispim,,,65.77,,,8,6,0,
Alex,Crispin,,,70.31,,,0,1,0,
Kevin,Croom,Crash,180.34,70.31,185.42000000000002,Orthodox,21,13,0,1987-07-15
Ken,Cross,The Boss,182.88,70.31,182.88,Southpaw,11,3,0,1994-10-04
Jeff,Crotty,,,70.31,,,1,1,0,
